loan_id,applicant_age,annual_income,credit_score,loan_amount,term_months,purpose,employment,approved,application_ts,debt_to_income,monthly_payment,income_per_age,log_income,log_loan_amount,age_group,credit_tier,employment_enc,purpose_business,purpose_home,purpose_personal,purpose_unknown,app_hour,app_month,app_weekday,is_weekend
L00121,45,62667.8772870699,411,39585.72985694361,12,business,unemployed,1,2023-01-31 00:00:00,0.6316749756116476,3298.8108214119675,1392.6194952682201,11.045620228379297,10.586249236459835,35-50,poor,0,True,False,False,False,0,1,1,0
L00122,59,74996.48493820589,632,41773.88368881732,24,personal,employed,1,2023-01-31 06:00:00,0.5570112215690819,1740.578487034055,1271.1268633594218,11.22520985779891,10.64005056923033,50-65,fair,2,False,False,True,False,6,1,1,0
L00123,58,33829.27836043181,615,41240.30854329443,12,home,employed,1,2023-01-31 12:00:00,1.219071483107097,3436.692378607869,583.263420007445,10.42911148995349,10.627195667581304,50-65,fair,2,False,True,False,False,12,1,1,0
L00124,47,52499.81939360845,537,21416.633903954127,36,auto,self-employed,1,2023-01-31 18:00:00,0.4079372872387725,594.9064973320591,1117.0174339065627,10.868584055955223,9.97196987590009,35-50,poor,1,False,False,False,False,18,1,1,0
L00125,71,84629.11095317946,750,16755.738429804078,48,home,employed,0,2023-02-01 00:00:00,0.19799024521330594,349.0778839542516,1191.9593091997108,11.34604540370169,9.726555750671212,65+,very_good,2,False,True,False,False,0,2,2,0
L00126,53,40128.23542374872,706,37692.21820368569,24,personal,employed,1,2023-02-01 06:00:00,0.9392941853949215,1570.509091820237,757.1365174292212,10.599860410593758,10.537235468757824,50-65,good,2,False,False,True,False,6,2,2,0
L00127,22,38554.99965419359,619,40268.08225829343,60,auto,employed,0,2023-02-01 12:00:00,1.0444321779137535,671.1347043048904,1752.4999842815268,10.55986699993492,10.603339263873703,18-25,fair,2,False,False,False,False,12,2,2,0
L00128,65,59046.12383662387,735,25071.614873176943,48,home,employed,1,2023-02-01 18:00:00,0.4246106813471481,522.325309857853,908.4019051788288,10.986091113184807,10.129531488592189,50-65,good,2,False,True,False,False,18,2,2,0
L00129,53,71887.7038097064,757,44758.51995727885,48,home,self-employed,1,2023-02-02 00:00:00,0.622617187436657,932.4691657766426,1356.3717699944605,11.182874421626282,10.70905943755331,50-65,very_good,1,False,True,False,False,0,2,3,0
L00130,57,55228.52111121319,640,8051.526107849355,60,personal,self-employed,1,2023-02-02 06:00:00,0.14578565469164143,134.19210179748924,968.9214230037401,10.919252892048538,8.993741123404302,50-65,fair,1,False,False,True,False,6,2,3,0
L00131,53,81579.21180873978,460,44074.37020328904,36,home,unemployed,1,2023-02-02 12:00:00,0.5402647221772648,1224.2880612024735,1539.2304114856563,11.309342009199876,10.693656406624761,50-65,poor,0,False,True,False,False,12,2,3,0
L00132,52,72135.87965133054,755,5708.666415622182,24,business,unemployed,0,2023-02-02 18:00:00,0.07913768353855356,237.86110065092427,1387.2284548332796,11.186320699451219,8.649915879861549,50-65,very_good,0,True,False,False,False,18,2,3,0
L00133,23,71836.40133780123,730,8522.75058067608,60,home,employed,1,2023-02-03 00:00:00,0.11864111261084706,142.045843011268,3123.321797295706,11.182160529407032,9.050611731959345,18-25,good,2,False,True,False,False,0,2,4,0
L00134,52,66082.33002648187,569,27158.16065042406,36,personal,employed,1,2023-02-03 06:00:00,0.4109746227098936,754.3933514006683,1270.814038970805,11.098671800788356,10.209469677307913,50-65,poor,2,False,False,True,False,6,2,4,0
L00135,67,101553.0620069217,389,4308.405529183336,48,auto,employed,1,2023-02-03 12:00:00,0.04242516615490808,89.75844852465282,1515.717343386891,11.52834656627671,8.368555245321089,65+,poor,2,False,False,False,False,12,2,4,0
L00136,36,50896.766222679114,569,3587.5479686054073,24,auto,self-employed,1,2023-02-03 18:00:00,0.07048675652416656,149.48116535855863,1413.7990617410865,10.837574315970095,8.18550293409454,35-50,poor,1,False,False,False,False,18,2,4,0
L00137,48,14929.554158669722,569,1025.4184641195704,24,home,employed,0,2023-02-04 00:00:00,0.06868379679805113,42.72576933831544,311.0323783056192,9.611165006968976,6.933830802344192,35-50,poor,2,False,True,False,False,0,2,5,1
L00138,19,87085.08723034282,608,22379.516325018893,12,business,employed,1,2023-02-04 06:00:00,0.256984485366873,1864.9596937515744,4583.425643702253,11.374652416790745,10.015946052422796,18-25,fair,2,True,False,False,False,6,2,5,1
L00139,39,45846.011380863485,569,38956.57018331926,24,business,employed,1,2023-02-04 12:00:00,0.84972648677525,1623.1904243049692,1175.538753355474,10.73306529302717,10.570228388853646,35-50,poor,2,True,False,False,False,12,2,5,1
L00140,45,57157.60888686066,307,2707.0791637158677,12,home,self-employed,1,2023-02-04 18:00:00,0.04736165869139723,225.58993030965564,1270.1690863746812,10.953585294568866,7.903994866882528,35-50,poor,1,False,True,False,False,18,2,5,1
L00141,78,81191.01369721054,321,32960.62271682692,48,home,employed,0,2023-02-05 00:00:00,0.4059639264974387,686.6796399338941,1040.9104320155197,11.30457216783012,10.403099215724946,65+,poor,2,False,True,False,False,0,2,6,1
L00142,31,22954.809178821495,569,41333.23855339314,12,business,employed,1,2023-02-05 06:00:00,1.800635249520083,3444.4365461160946,740.4777154458546,10.0413263067186,10.62944645616457,25-35,poor,2,True,False,False,False,6,2,6,1
L00143,48,29967.05571787721,515,9232.041580315685,48,personal,self-employed,1,2023-02-05 12:00:00,0.308073027501604,192.3341995899101,624.3136607891086,10.30788728392791,9.130543805208355,35-50,poor,1,False,False,True,False,12,2,6,1
L00144,43,22974.44125762293,612,8196.323006248807,60,home,employed,1,2023-02-05 18:00:00,0.35675831739887315,136.60538343748013,534.2893315726262,10.042181153029572,9.011562917299228,35-50,fair,2,False,True,False,False,18,2,6,1
L00145,79,39117.27419949152,556,43179.24770740627,48,home,employed,0,2023-02-06 00:00:00,1.1038409140473175,899.567660570964,495.15536961381673,10.574345007620714,10.673138440675926,65+,poor,2,False,True,False,False,0,2,0,0
L00146,70,54758.30698423465,544,41333.10588755464,36,personal,employed,0,2023-02-06 06:00:00,0.7548280464451679,1148.141830209851,782.2615283462093,10.910702623811614,10.629443246572327,65+,poor,2,False,False,True,False,6,2,0,0
L00147,20,65483.75685625542,569,27408.14654694516,12,personal,self-employed,1,2023-02-06 12:00:00,0.41854878007548163,2284.01221224543,3274.187842812771,11.089572674788075,10.218632052254076,18-25,poor,1,False,False,True,False,12,2,0,0
L00148,32,60525.48358657108,356,41140.79408540503,60,personal,employed,0,2023-02-06 18:00:00,0.6797268133605302,685.6799014234172,1891.4213620803462,11.01083629346902,10.624779771526997,25-35,poor,2,False,False,True,False,18,2,0,0
L00149,68,26744.682322152672,763,5545.047793800243,12,unknown,employed,1,2023-02-07 00:00:00,0.20733272233363825,462.0873161500203,393.3041517963628,10.194128330778739,8.62084084384509,65+,very_good,2,False,False,False,True,0,2,1,0
L00150,21,8797.93126734712,833,20329.594378998965,48,personal,employed,1,2023-02-07 06:00:00,2.3107243920455223,423.5332162291451,418.9491079689104,9.082385546198655,9.919882142741937,18-25,exceptional,2,False,False,True,False,6,2,1,0
L00151,71,56087.07170780765,694,37152.08024921227,48,auto,employed,0,2023-02-07 12:00:00,0.6624000704255073,774.0016718585889,789.958756447995,10.9346784433735,10.522801960550257,65+,good,2,False,False,False,False,12,2,1,0
L00152,35,45564.47932723328,537,13615.146006874204,12,personal,unemployed,0,2023-02-07 18:00:00,0.2988105253896013,1134.5955005728504,1301.8422664923794,10.726905676511311,9.519011573939725,25-35,poor,0,False,False,True,False,18,2,1,0
L00153,74,64187.71543433223,396,37864.116807244085,48,auto,employed,1,2023-02-08 00:00:00,0.5898966266525139,788.8357668175851,867.4015599234085,11.069582702177435,10.541785566377289,65+,poor,2,False,False,False,False,0,2,2,0
L00154,36,69039.0725244254,709,25704.75161514988,12,home,employed,0,2023-02-08 06:00:00,0.3723217980087402,2142.062634595823,1917.7520145673723,11.14244237622642,10.154470044099076,35-50,good,2,False,True,False,False,6,2,2,0
L00155,44,57764.82864117364,581,37763.03340946342,24,home,unemployed,1,2023-02-08 12:00:00,0.6537374782853016,1573.4597253943093,1312.8370145721283,10.964152679853157,10.539112431542817,35-50,fair,0,False,True,False,False,12,2,2,0
L00156,59,70202.66170751708,389,23769.30225500915,60,auto,employed,1,2023-02-08 18:00:00,0.3385812115506157,396.1550375834858,1189.8756221613064,11.159155749729303,10.076192276092037,50-65,poor,2,False,False,False,False,18,2,2,0
L00157,25,59584.227482301365,515,19027.31267086906,60,personal,self-employed,1,2023-02-09 00:00:00,0.3193347211981703,317.1218778478177,2383.3690992920547,10.995162961295605,9.853683289562902,18-25,poor,1,False,False,True,False,0,2,3,0
L00158,52,65601.29411202934,569,11740.271607452984,24,home,self-employed,1,2023-02-09 06:00:00,0.17896402451152507,489.1779836438743,1261.5633483082565,11.09136594554066,9.370865401609638,50-65,poor,1,False,True,False,False,6,2,3,0
L00159,49,40906.53474260235,459,11210.587730315736,60,auto,unemployed,1,2023-02-09 12:00:00,0.2740537129545809,186.8431288385956,834.827239644946,10.619069548599331,9.324703141212247,35-50,poor,0,False,False,False,False,12,2,3,0
L00160,66,51407.77172337083,407,37823.0497179984,60,personal,employed,1,2023-02-09 18:00:00,0.7357457530259653,630.38416196664,778.9056321722853,10.84756409297987,10.540700415221293,65+,poor,2,False,False,True,False,18,2,3,0
L00161,79,58935.52193313914,709,6826.607053664065,48,personal,unemployed,0,2023-02-10 00:00:00,0.1158317909088627,142.220980284668,746.0192649764448,10.984216244254261,8.82872953299997,65+,good,0,False,False,True,False,0,2,4,0
L00162,59,71410.56950834837,419,5213.135155436311,12,business,self-employed,1,2023-02-10 06:00:00,0.0730022907158983,434.4279296196926,1210.3486357347183,11.176215173132999,8.559128515798513,50-65,poor,1,True,False,False,False,6,2,4,0
L00163,43,47125.17655550856,569,9638.27688608438,24,business,employed,1,2023-02-10 12:00:00,0.20452500320569605,401.59487025351586,1095.9343385001991,10.760583891133791,9.173601372974092,35-50,poor,2,True,False,False,False,12,2,4,0
L00164,43,65423.34511464225,815,9591.979061242171,48,personal,self-employed,1,2023-02-10 18:00:00,0.14661401132017954,199.8328971092119,1521.4731422009827,11.088649717637011,9.168786762103398,35-50,exceptional,1,False,False,True,False,18,2,4,0
L00165,43,49683.22416169242,569,41332.27351753809,60,home,employed,1,2023-02-11 00:00:00,0.8319160886786163,688.8712252923015,1155.4238177137772,10.813442740402003,10.62942310876168,35-50,poor,2,False,True,False,False,0,2,5,1
L00166,68,52649.15665343739,847,20526.824550236408,60,personal,self-employed,0,2023-02-11 06:00:00,0.38987945591140327,342.11374250394016,774.2523037270205,10.871424492931625,9.929536539967588,65+,exceptional,1,False,False,True,False,6,2,5,1
L00167,37,71590.38084048146,446,49529.03441066364,36,personal,self-employed,0,2023-02-11 12:00:00,0.6918392363497105,1375.8065114073233,1934.8751578508504,11.17872996637968,10.810334520325908,35-50,poor,1,False,False,True,False,12,2,5,1
L00168,28,15138.792578916882,427,7723.351631740007,24,home,employed,0,2023-02-11 18:00:00,0.5101695918930795,321.806317989167,540.6711635327458,9.62508182669395,8.952133167077188,25-35,poor,2,False,True,False,False,18,2,5,1
L00169,38,29070.55343850478,505,33023.45145898852,60,home,unemployed,0,2023-02-12 00:00:00,1.1359760153464438,550.3908576498087,765.0145641711784,10.277515429982232,10.405003519380923,35-50,poor,0,False,True,False,False,0,2,6,1
L00170,19,25356.292051143584,581,22987.74585286128,24,home,employed,1,2023-02-12 06:00:00,0.9065894100957289,957.8227438692201,1334.5416869022938,10.140821622532057,10.042760064414557,18-25,fair,2,False,True,False,False,6,2,6,1
L00171,24,8327.677603033904,827,20252.990658156625,24,personal,employed,0,2023-02-12 12:00:00,2.432009453725507,843.8746107565261,346.98656679307936,9.027459971422207,9.916107122657634,18-25,exceptional,2,False,False,True,False,12,2,6,1
L00172,23,41434.71119689647,569,43879.125753650034,60,auto,employed,1,2023-02-12 18:00:00,1.0589943669484694,731.3187625608339,1801.5091824737594,10.631898377294075,10.689216780238525,18-25,poor,2,False,False,False,False,18,2,6,1
L00173,65,69988.6779945548,686,48804.18664559158,36,home,self-employed,0,2023-02-13 00:00:00,0.697315452213408,1355.671851266433,1076.7488922239202,11.156103052937965,10.795591869914663,50-65,good,1,False,True,False,False,0,2,0,0
L00174,62,49302.318672348505,827,43770.08897993476,24,business,employed,0,2023-02-13 06:00:00,0.8877896650423354,1823.7537074972815,795.1986882636855,10.805746673634308,10.686728809471857,50-65,exceptional,2,True,False,False,False,6,2,0,0
L00175,61,58955.801638837045,687,10422.733272721518,12,business,self-employed,1,2023-02-13 12:00:00,0.17678893311588115,868.5611060601265,966.488551456345,10.984560279103453,9.251840530672387,50-65,good,1,True,False,False,False,12,2,0,0
L00176,46,76784.34993421585,527,11819.098139237767,36,home,employed,0,2023-02-13 18:00:00,0.15392587355839635,328.30828164549354,1669.2249985699098,11.248769144874613,9.377556593737616,35-50,poor,2,False,True,False,False,18,2,0,0
L00177,62,81553.72264535383,547,33147.6200756581,60,business,employed,1,2023-02-14 00:00:00,0.406451342752366,552.4603345943017,1315.3826233121586,11.309029517412894,10.408756368070614,50-65,poor,2,True,False,False,False,0,2,1,0
L00178,48,53617.24130547721,610,15165.095500271393,36,home,self-employed,1,2023-02-14 06:00:00,0.2828399061762661,421.25265278531646,1117.0258605307752,10.889644612025585,9.626817656239037,35-50,fair,1,False,True,False,False,6,2,1,0
L00179,73,82071.71779138794,353,37001.53140824841,48,business,self-employed,1,2023-02-14 12:00:00,0.4508438765994868,770.8652376718419,1124.2701067313417,11.315360935603511,10.51874160572521,65+,poor,1,True,False,False,False,12,2,1,0
L00180,49,56842.53316868218,569,28754.61188967259,24,unknown,self-employed,0,2023-02-14 18:00:00,0.5058643640026085,1198.108828736358,1160.0516973200445,10.948057740178596,10.26658822333973,35-50,poor,1,False,False,False,True,18,2,1,0
L00181,76,38252.03552345076,691,27994.529656029743,48,home,unemployed,1,2023-02-15 00:00:00,0.7318441822231249,583.219367833953,503.31625688751,10.551978196196053,10.239800121269306,65+,good,0,False,True,False,False,0,2,2,0
L00182,27,43111.99295602529,738,41598.7993171005,48,business,self-employed,0,2023-02-15 06:00:00,0.9649008655093197,866.6416524395937,1596.7404798527887,10.671579691358335,10.635850622129558,25-35,good,1,True,False,False,False,6,2,2,0
L00183,48,25389.269748699673,620,35816.105815391216,48,unknown,unemployed,1,2023-02-15 12:00:00,1.410678848580336,746.1688711539837,528.9431197645765,10.142121298852594,10.486180874343422,35-50,fair,0,False,False,False,True,12,2,2,0
L00184,61,37237.32292532695,769,2302.3104848672933,48,business,self-employed,1,2023-02-15 18:00:00,0.06182803445575776,47.96480176806861,610.4479168086385,10.525093696148332,7.742102708305169,50-65,very_good,1,True,False,False,False,18,2,2,0
L00185,48,47839.66623851142,569,3423.497720154769,36,unknown,self-employed,0,2023-02-16 00:00:00,0.07156190645408012,95.09715889318802,996.6597133023212,10.775631314917831,8.138710088892307,35-50,poor,1,False,False,False,True,0,2,3,0
L00186,45,71071.70038757203,641,30476.36417034477,24,personal,self-employed,0,2023-02-16 06:00:00,0.4288115241952763,1269.8485070976988,1579.3711197238229,11.17145858126587,10.324739528710307,35-50,fair,1,False,False,True,False,6,2,3,0
L00187,28,89415.39662331967,566,24823.4117054915,48,home,employed,0,2023-02-16 12:00:00,0.27761898557655695,517.1544105310729,3193.407022261417,11.401059351764204,10.119582790968591,25-35,poor,2,False,True,False,False,12,2,3,0
L00188,41,27356.3696924592,362,13749.048111806578,60,business,employed,0,2023-02-16 18:00:00,0.5025903753448876,229.15080186344298,667.2285290843707,10.216741230143512,9.528797602129075,35-50,poor,2,True,False,False,False,18,2,3,0
L00189,32,62856.54936519838,767,21514.14827842528,60,personal,self-employed,1,2023-02-17 00:00:00,0.342273772513783,358.56913797375466,1964.2671676624493,11.04862632399183,9.976512537111619,25-35,very_good,1,False,False,True,False,0,2,4,0
L00190,36,34189.121216849315,842,38137.605617910165,24,personal,employed,1,2023-02-17 06:00:00,1.115489496674016,1589.0669007462568,949.6978115791476,10.439692028016045,10.548982318913732,35-50,exceptional,2,False,False,True,False,6,2,4,0
L00191,60,64493.94176926404,719,41503.96274823857,48,auto,self-employed,1,2023-02-17 12:00:00,0.643532735163323,864.6658905883036,1074.899029487734,11.074342077526731,10.633568283364063,50-65,good,1,False,False,False,False,12,2,4,0
L00192,57,52378.26698624547,819,28499.930326612164,12,personal,employed,0,2023-02-17 18:00:00,0.5441174740297583,2374.994193884347,918.9169646709731,10.866266123810394,10.257692008762993,50-65,exceptional,2,False,False,True,False,18,2,4,0
L00193,55,18381.88348304939,816,19883.104561998047,36,home,self-employed,1,2023-02-18 00:00:00,1.0816685123879164,552.3084600555013,334.2160633281707,9.81917526516378,9.897675925800518,50-65,exceptional,1,False,True,False,False,0,2,5,1
L00194,40,73565.93983136969,778,14264.141313260245,36,personal,employed,0,2023-02-18 06:00:00,0.1938959978756064,396.22614759056233,1839.1484957842422,11.205951016728452,9.565574169890875,35-50,very_good,2,False,False,True,False,6,2,5,1
L00195,77,42899.98574382538,601,26574.00506769342,24,home,unemployed,1,2023-02-18 12:00:00,0.619440883416103,1107.2502111538925,557.1426719977322,10.666650082363672,10.187726393904144,65+,fair,0,False,True,False,False,12,2,5,1
L00196,23,44321.995232528905,359,16422.731309654668,60,personal,employed,0,2023-02-18 18:00:00,0.37053231072958687,273.71218849424446,1927.0432709795175,10.699258901099,9.70648259894821,18-25,poor,2,False,False,True,False,18,2,5,1
L00197,39,33604.9517742062,301,28640.661715313923,60,business,self-employed,0,2023-02-19 00:00:00,0.8522750429089243,477.3443619218987,861.6654301078513,10.422458466401633,10.262617640177542,35-50,poor,1,True,False,False,False,0,2,6,1
L00198,25,41914.33446624889,422,34155.96674297225,12,personal,self-employed,1,2023-02-19 06:00:00,0.814899417536404,2846.330561914354,1676.5733786499557,10.64340701667149,10.438721848379508,18-25,poor,1,False,False,True,False,6,2,6,1
L00199,48,63557.808813898344,558,4237.881335050347,24,personal,employed,0,2023-02-19 12:00:00,0.06667758713109756,176.5783889604311,1324.1210169562155,11.05972087934694,8.352054677342112,35-50,poor,2,False,False,True,False,12,2,6,1
L00200,77,51215.11318127189,746,1052.3057861146146,24,auto,employed,1,2023-02-19 18:00:00,0.020546782399758847,43.846074421442275,665.131340016518,10.843809472088331,6.959688865148033,65+,very_good,2,False,False,False,False,18,2,6,1
L00201,40,61573.24004564962,573,11401.579803196404,60,unknown,employed,1,2023-02-20 00:00:00,0.18517102226134954,190.0263300532734,1539.3310011412404,11.027998880982404,9.341594907306938,35-50,poor,2,False,False,False,True,0,2,0,0
L00202,74,62238.43707857688,313,44831.06338822027,36,personal,unemployed,0,2023-02-20 06:00:00,0.7203115227913007,1245.307316339452,841.0599605213091,11.038744114444034,10.710678863041432,65+,poor,0,False,False,True,False,6,2,0,0
L00203,48,81413.23311056333,426,32668.247398199397,48,auto,self-employed,1,2023-02-20 12:00:00,0.4012645874637388,680.5884874624875,1696.1090231367361,11.307305390643588,10.394189467849802,35-50,poor,1,False,False,False,False,12,2,0,0
L00204,48,48144.276982712414,569,9426.05724491412,60,home,employed,1,2023-02-20 18:00:00,0.19578769971556156,157.100954081902,1003.0057704731753,10.781978322751872,9.151339263820072,35-50,poor,2,False,True,False,False,18,2,0,0
L00205,46,25462.843663085365,569,44622.93412935732,48,home,employed,1,2023-02-21 00:00:00,1.7524725329107371,929.6444610282775,553.5400796322905,10.145014829416116,10.70602563374027,35-50,poor,2,False,True,False,False,0,2,1,0
L00206,34,76344.44833143966,526,24027.84107407966,12,personal,employed,1,2023-02-21 06:00:00,0.3147293824138444,2002.3200895066384,2245.424950924696,11.243023693040472,10.087010099272847,25-35,poor,2,False,False,True,False,6,2,1,0
L00207,65,48370.23655805491,782,24328.49607725437,12,business,employed,1,2023-02-21 12:00:00,0.5029641740133901,2027.374673104531,744.1574855085371,10.78666063005621,10.099444723571883,50-65,very_good,2,True,False,False,False,12,2,1,0
L00208,78,77291.84889154753,731,46841.5552482901,24,personal,employed,1,2023-02-21 18:00:00,0.6060348655136465,1951.731468678754,990.9211396352248,11.255356719190631,10.754547368919912,65+,good,2,False,False,True,False,18,2,1,0
L00209,34,62667.54226364941,569,3914.847916983661,24,home,employed,1,2023-02-22 00:00:00,0.062470104548116065,163.11866320765253,1843.1630077543944,11.045614882435178,8.272787166579516,25-35,poor,2,False,True,False,False,0,2,2,0
L00210,66,52377.249395933104,832,11543.735456807208,48,business,self-employed,1,2023-02-22 06:00:00,0.22039598470597685,240.4944886834835,793.5946878171683,10.866246696272446,9.353984807434008,65+,exceptional,1,True,False,False,False,6,2,2,0
L00211,34,61975.5178809259,677,29702.794932581397,12,auto,employed,0,2023-02-22 12:00:00,0.4792665870037526,2475.2329110484498,1822.809349438997,11.034510848429626,10.299030092135988,25-35,good,2,False,False,False,False,12,2,2,0
L00212,48,94020.251202526,536,10578.8389695182,24,business,employed,0,2023-02-22 18:00:00,0.1125165997135092,440.78495706325833,1958.7552333859583,11.451276112323288,9.26670548502408,35-50,poor,2,True,False,False,False,18,2,2,0
L00213,66,96539.61058107506,675,34296.82345123893,24,home,employed,1,2023-02-23 00:00:00,0.35526167181331303,1429.0343104682888,1462.7213724405312,11.477719033837896,10.4428371749085,65+,good,2,False,True,False,False,0,2,3,0
L00214,45,54758.30698423465,491,11490.52217749929,12,personal,employed,0,2023-02-23 06:00:00,0.2098407129498635,957.5435147916074,1216.8512663163256,10.910702623811614,9.349364840527773,35-50,poor,2,False,False,True,False,6,2,3,0
L00215,63,58203.81186634151,508,5858.691559341903,12,business,employed,0,2023-02-23 12:00:00,0.1006582107164343,488.2242966118252,923.8700296244684,10.971723308417715,8.675852246261202,50-65,poor,2,True,False,False,False,12,2,3,0
L00216,34,76524.80314932771,665,11142.272822401148,12,auto,unemployed,0,2023-02-23 18:00:00,0.14560341698179247,928.5227352000957,2250.729504391991,11.245383259012739,9.31859126049508,25-35,fair,0,False,False,False,False,18,2,3,0
L00217,22,38086.779344653056,642,21713.96767933105,36,personal,employed,1,2023-02-24 00:00:00,0.5701182418927591,603.1657688703069,1731.2172429387754,10.547648757553988,9.985757056564916,18-25,fair,2,False,False,True,False,0,2,4,0
L00218,23,61661.4074523651,648,9630.776659480916,36,unknown,employed,0,2023-02-24 06:00:00,0.15618807707107432,267.5215738744699,2680.9307587984827,11.029429744666999,9.172822979933521,18-25,fair,2,False,False,False,True,6,2,4,0
L00219,45,54482.74304092287,530,7599.909221244018,36,home,self-employed,1,2023-02-24 12:00:00,0.1394920445825498,211.1085894790005,1210.7276231316193,10.905657643326078,8.936023153493014,35-50,poor,1,False,True,False,False,12,2,4,0
L00220,73,61278.16422915107,545,43153.8124247281,36,home,employed,1,2023-02-24 18:00:00,0.7042282184458635,1198.7170117980029,839.4269072486449,11.023195165763227,10.672549218096474,65+,poor,2,False,True,False,False,18,2,4,0
L00221,25,38332.62388101188,306,16699.462976268085,48,personal,employed,1,2023-02-25 00:00:00,0.43564622729987934,347.9054786722518,1533.3049552404752,10.554082698153211,9.723191721150393,18-25,poor,2,False,False,True,False,0,2,5,1
L00222,46,23208.65013382062,661,18677.175639394427,60,auto,employed,0,2023-02-25 06:00:00,0.8047506223628775,311.2862606565738,504.5358724743613,10.052323425213492,9.835111043169428,35-50,fair,2,False,False,False,False,6,2,5,1
L00223,61,13540.331280174163,645,3708.2500655601543,36,home,employed,1,2023-02-25 12:00:00,0.2738670117318176,103.00694626555985,221.97264393728136,9.513501863654698,8.218584996505676,50-65,fair,2,False,True,False,False,12,2,5,1
L00224,30,32652.317740207844,569,18511.111551600658,48,personal,employed,1,2023-02-25 18:00:00,0.5669156994881929,385.6481573250137,1088.4105913402614,10.393701744862392,9.826180475322857,25-35,poor,2,False,False,True,False,18,2,5,1
L00225,62,45826.49430121334,602,13975.551688757403,48,business,self-employed,1,2023-02-26 00:00:00,0.30496663342601305,291.15732684911256,739.1370048582796,10.732639502240522,9.545136325044359,50-65,fair,1,True,False,False,False,0,2,6,1
L00226,36,49136.16826702476,569,30913.768299747637,48,auto,self-employed,1,2023-02-26 06:00:00,0.6291448720980923,644.0368395780757,1364.89356297291,10.802371018591067,10.338989287212769,35-50,poor,1,False,False,False,False,6,2,6,1
L00227,68,93744.62324859032,340,11064.124585947928,12,auto,employed,0,2023-02-26 12:00:00,0.1180240978366117,922.0103821623273,1378.5974007145635,11.448340257394493,9.311553511883844,65+,poor,2,False,False,False,False,12,2,6,1
L00228,53,77119.86739814596,418,44529.907200079186,60,business,employed,1,2023-02-26 18:00:00,0.5774116152221201,742.1651200013198,1455.091837700867,11.253129176603775,10.703938770892398,50-65,poor,2,True,False,False,False,18,2,6,1
L00229,51,35758.177673167454,502,46553.6644250582,12,personal,employed,0,2023-02-27 00:00:00,1.3019025983528116,3879.472035421517,701.1407386895579,10.484562233306251,10.748382480156993,50-65,poor,2,False,False,True,False,0,2,0,0
L00230,28,61954.16904901914,526,5891.721801662719,36,business,employed,1,2023-02-27 06:00:00,0.09509806833178723,163.65893893507553,2212.6488946078266,11.034166322624372,8.6814732754532,25-35,poor,2,True,False,False,False,6,2,0,0
L00231,46,46858.4352729935,517,6262.744858140283,48,auto,self-employed,1,2023-02-27 12:00:00,0.13365245385711308,130.4738512112559,1018.6616363694238,10.754907660623259,8.742533505382005,35-50,poor,1,False,False,False,False,12,2,0,0
L00232,71,49312.723239198094,536,6650.995467438411,36,unknown,employed,0,2023-02-27 18:00:00,0.1348738222218402,184.74987409551142,694.5453977351845,10.80595768314517,8.802672158929305,65+,poor,2,False,False,False,True,18,2,0,0
L00233,19,58706.51298830764,761,31358.893559205288,24,personal,employed,1,2023-02-28 00:00:00,0.5341637914255088,1306.620564966887,3089.816473068823,10.980322987205566,10.353285080300589,18-25,very_good,2,False,False,True,False,0,2,1,0
L00234,65,67383.42233950786,378,6976.479246271521,60,home,employed,0,2023-02-28 06:00:00,0.10353405932873065,116.27465410452535,1036.6680359924285,11.118169147628233,8.850442991027196,50-65,poor,2,False,True,False,False,6,2,1,0
L00235,48,48214.83032231969,499,42766.73357858305,12,business,employed,1,2023-02-28 12:00:00,0.887003714265596,3563.894464881921,1004.4756317149936,10.783442676041036,10.663539208902298,35-50,poor,2,True,False,False,False,12,2,1,0
L00236,62,76277.03065468717,397,37959.30423195673,24,personal,employed,1,2023-02-28 18:00:00,0.49765052344265787,1581.6376763315304,1230.2746879788253,11.242140242059206,10.54429626723223,50-65,poor,2,False,False,True,False,18,2,1,0
L00237,48,32161.23547715192,484,41170.634053663176,60,home,employed,0,2023-03-01 00:00:00,1.2801322288415113,686.1772342277196,670.0257391073317,10.378548231982588,10.625504804373762,35-50,poor,2,False,True,False,False,0,3,2,0
L00238,44,55126.781247245366,710,26776.965817415025,48,home,self-employed,0,2023-03-01 06:00:00,0.4857342513309363,557.8534545294797,1252.8813919828492,10.917409064941182,10.195334657339034,35-50,good,1,False,True,False,False,6,3,2,0
L00239,48,106953.47453191664,328,49837.18336443852,12,personal,self-employed,1,2023-03-01 12:00:00,0.4659706810138861,4153.09861370321,2228.1973860815965,11.580158551240961,10.816536703447895,35-50,poor,1,False,False,True,False,12,3,2,0
L00240,56,59461.5948525055,503,3164.5800442639024,48,home,employed,0,2023-03-01 18:00:00,0.053220571229440516,65.92875092216464,1061.814193794741,10.993102735904378,8.060091586116515,50-65,poor,2,False,True,False,False,18,3,2,0
L00241,26,83664.29013212345,314,20661.98324511955,60,auto,employed,1,2023-03-02 00:00:00,0.24696298997445562,344.3663874186592,3217.857312773979,11.334579476706363,9.936099129399391,25-35,poor,2,False,False,False,False,0,3,3,0
